University College,Major,,,,Year,Classification,Weight,Course Code-Sec.(-Lab),Credit,Course Title,Target,,,,Instructor,Time,Room,Ref,Exchange
International Campus(2019~),Foundation Education-Chaple,,,,0,Common Basic,1000,YCA1006-01-00   ,.5,CHAPEL(B) ,,,,,Kwak Hochul,,,"javascript:OpenList5(""H1"",""20202"",""30121"");, ⓔ①②⑬⒞",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,UCK1111-03-00   ,3,BUILDING FLUENCY IN SPEAKING(ADV) ,,,,,Rasmussen Brian,"Tue4,Thu5,6",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,UCK1130-01-00   ,3,RUSSIAN DRILL(1) ,,,,,흐라브로바올가,"Tue1,2,Thu1(Thu2)",Realtime online lecture(Realtime online lecture),"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓐⓒ⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,UCK1130-02-00   ,3,RUSSIAN DRILL(1) ,,,,,흐라브로바올가,"Tue5,6,Thu5(Thu6)",Realtime online lecture(Realtime online lecture),"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓐⓒ⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,UCK1150-02-00   ,3,WORLD ISSUES: ENGLISH THROUGH THE MEDIA(ADV) ,,,,,MacLellan Debra,"Mon3,4,Wed4",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,UCK1158-02-00   ,3,WORLD ISSUES: ENGLISH THROUGH THE MEDIA(HONORS) ,,,,,Rasmussen Brian,"Tue5,6,Thu4",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,UCK1159-03-00   ,3,CAREER DEVELOPMENT ENGLISH(HONORS) ,,,,,Chan Jason,"Mon3,4,Wed4",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,UCK1159-04-00   ,3,CAREER DEVELOPMENT ENGLISH(HONORS) ,,,,,Long Michael,"Tue7/Thu8,9",IVHA306/Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1201-07-00   ,3,READING SINO-KOREAN LITERATURE(1) ,,,,,PARK HYESEUNG,"Mon1,2",Pre-recorded lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ⑧⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1201-08-00   ,3,READING SINO-KOREAN LITERATURE(1) ,,,,,PARK HYESEUNG,"Mon3,4",Pre-recorded lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ⑧⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1201-09-00   ,3,READING SINO-KOREAN LITERATURE(1) ,,,,,PARK HEA MIN,"Mon5,6/Wed5(Wed6)",Realtime online lecture/ILHA201(ILHA201),"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ⑧⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1201-10-00   ,3,READING SINO-KOREAN LITERATURE(1) ,,,,,Kim ki wan,Tue2,Pre-recorded lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ⑧⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1201-11-00   ,3,READING SINO-KOREAN LITERATURE(1) ,,,,,Kim ki wan,"Tue5,6",ILHA521,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ⑧⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1201-12-00   ,3,READING SINO-KOREAN LITERATURE(1) ,,,,,PARK HEA MIN,"Wed1,2",Pre-recorded lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ⑧⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1202-03-00   ,3,READING SINO-KOREAN LITERATURE(2) ,,,,,JANG JINYOUP,"Tue7,8",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ⑧⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1301-05-00   ,3,CHINESE(1) ,,,,,전영숙,"Wed1,2",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓐⓒ⑦⑧⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1301-06-00   ,3,CHINESE(1) ,,,,,김희성,"Mon5,6/Wed5(Wed6)",Realtime online lecture/ILHA401(ILHA401),"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓐⓒ⑦⑧⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1301-07-00   ,3,CHINESE(1) ,,,,,CHO MINWOO,"Tue3,4/Thu3(Thu4)",ILHA321/(),"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓐⓒ⑦⑧⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1301-08-00   ,3,CHINESE(1) ,,,,,Jeong Chanhak,"Wed3,4,Fri3(Fri4)",Realtime online lecture(Realtime online lecture),"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓐⓒ⑦⑧⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1302-04-00   ,3,CHINESE(2) ,,,,,LEE Jong chol,"Mon7,8/Wed7(Wed8)",Realtime online lecture/ILHA403(ILHA403),"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓐⓒ⑧⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1302-05-00   ,3,CHINESE(2) ,,,,,이은진,"Wed3,4,Fri3(Fri4)",Realtime online lecture(Realtime online lecture),"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓐⓒ⑧⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1303-02-00   ,3,CHINESE(3) ,,,,,YI SEOK GU,"Tue5,6,Thu5(Thu6)",Realtime online lecture(Realtime online lecture),"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓐⓒ⑧⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1351-03-00   ,3,JAPANESE(1) ,,,,,OH HYUNYOUNG,Wed1,Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ⑦⑧⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1351-04-00   ,3,JAPANESE(1) ,,,,,OH HYUNYOUNG,Wed3,Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ⑦⑧⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1352-02-00   ,3,JAPANESE(2) ,,,,,OH HYUNYOUNG,Wed4,Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ⑧⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1408-04-00   ,3,ENGLISH FOR HUMANITIES AND SOCIAL SCIENCES ,,,,,Joyce Michael,"Mon1,2/Wed2",Realtime online lecture/IVHA307,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1408-05-00   ,3,ENGLISH FOR HUMANITIES AND SOCIAL SCIENCES ,,,,,Lee Jeong-ah,"Tue8,9,Thu7",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1408-06-00   ,3,ENGLISH FOR HUMANITIES AND SOCIAL SCIENCES ,,,,,Jeon Jin-hee,"Tue5,6/Thu4",Realtime online lecture/IVHA408,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1408-07-00   ,3,ENGLISH FOR HUMANITIES AND SOCIAL SCIENCES ,,,,,Oh Jin Sook,"Mon7,8/Wed8",Realtime online lecture/IVHA307,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1408-08-00   ,3,ENGLISH FOR HUMANITIES AND SOCIAL SCIENCES ,,,,,MacLellan Debra,"Tue2,3,Thu1",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1408-09-00   ,3,ENGLISH FOR HUMANITIES AND SOCIAL SCIENCES ,,,,,Jeon Jin-hee,"Tue4/Thu5,6",IVHA307/Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1408-10-00   ,3,ENGLISH FOR HUMANITIES AND SOCIAL SCIENCES ,,,,,MacLellan Debra,"Tue5,6,Thu4",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1408-11-00   ,3,ENGLISH FOR HUMANITIES AND SOCIAL SCIENCES ,,,,,Lee Jeong-ah,"Tue7,Thu8,9",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1409-04-00   ,3,ENGLISH FOR BUSINESS ,,,,,Sarjeant Nicola,"Mon1,2,Wed2",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1409-05-00   ,3,ENGLISH FOR BUSINESS ,,,,,Ahn Jeong-Eun,"Mon3,4,Wed4",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1409-06-00   ,3,ENGLISH FOR BUSINESS ,,,,,Kealey Michael J.,"Mon5,6/Wed6",Realtime online lecture/IVHA307,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1409-07-00   ,3,ENGLISH FOR BUSINESS ,,,,,Sarjeant Nicola,"Mon7,8,Wed8",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1409-08-00   ,3,ENGLISH FOR BUSINESS ,,,,,Jeens Robert,"Tue2,3,Thu1",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1409-09-00   ,3,ENGLISH FOR BUSINESS ,,,,,Kealey Michael J.,"Tue4/Thu5,6",IVHA306/Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1409-10-00   ,3,ENGLISH FOR BUSINESS ,,,,,Heuvel Brian,"Tue5,6/Thu4",Realtime online lecture/IVHA306,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1409-11-00   ,3,ENGLISH FOR BUSINESS ,,,,,Heuvel Brian,"Tue7/Thu8,9",IVHA307/Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1410-04-00   ,3,ENGLISH FOR PHYSICAL SCIENCES AND ENGINEERING ,,,,,Kealey Michael J.,"Mon1,2,Wed2",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1410-05-00   ,3,ENGLISH FOR PHYSICAL SCIENCES AND ENGINEERING ,,,,,Long Michael,"Mon3,4/Wed4",Realtime online lecture/IVHA402,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1410-06-00   ,3,ENGLISH FOR PHYSICAL SCIENCES AND ENGINEERING ,,,,,Rasmussen Brian,"Mon5,6,Wed6",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1410-07-00   ,3,ENGLISH FOR PHYSICAL SCIENCES AND ENGINEERING ,,,,,Heuvel Brian,"Tue2,3,Thu1",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1410-08-00   ,3,ENGLISH FOR PHYSICAL SCIENCES AND ENGINEERING ,,,,,Heuvel Brian,"Tue4/Thu5,6",IVHA403/Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1410-09-00   ,3,ENGLISH FOR PHYSICAL SCIENCES AND ENGINEERING ,,,,,Brooks-English Gregory Winslow,"Tue5,6/Thu4",Realtime online lecture/IVHA402,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1410-10-00   ,3,ENGLISH FOR PHYSICAL SCIENCES AND ENGINEERING ,,,,,Brooks-English Gregory Winslow,"Tue7/Thu8,9",IVHA403/Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1411-04-00   ,3,ENGLISH FOR NATURAL SCIENCES AND HEALTH SCIENCES ,,,,,Rasmussen Brian,"Mon1,2/Wed2",Realtime online lecture/IVHA309,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1411-05-00   ,3,ENGLISH FOR NATURAL SCIENCES AND HEALTH SCIENCES ,,,,,Bourne Lancelot,"Mon3,4/Wed4",Realtime online lecture/IVHA309,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1411-06-00   ,3,ENGLISH FOR NATURAL SCIENCES AND HEALTH SCIENCES ,,,,,Bourne Lancelot,"Mon5,6,Wed6",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1411-07-00   ,3,ENGLISH FOR NATURAL SCIENCES AND HEALTH SCIENCES ,,,,,Jeon Jin-hee,"Tue2,3/Thu1",Realtime online lecture/IVHA402,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1411-08-00   ,3,ENGLISH FOR NATURAL SCIENCES AND HEALTH SCIENCES ,,,,,Lee Jeong-ah,"Tue4,Thu5,6",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1411-09-00   ,3,ENGLISH FOR NATURAL SCIENCES AND HEALTH SCIENCES ,,,,,Lee Jeong-ah,"Tue5,6,Thu4",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1411-10-00   ,3,ENGLISH FOR NATURAL SCIENCES AND HEALTH SCIENCES ,,,,,Jeon Jin-hee,"Tue7/Thu8,9",IVHA402/Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1412-04-00   ,3,ENGLISH FOR IT ,,,,,Jeens Robert,"Mon7,8,Wed8",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1412-05-00   ,3,ENGLISH FOR IT ,,,,,Sarjeant Nicola,"Mon3,4,Wed4",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1412-06-00   ,3,ENGLISH FOR IT ,,,,,Bourne Lancelot,"Tue4/Thu5,6",IVHA309/Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1414-04-00   ,3,FUNDAMENTAL ENGLISH ,,,,,Hark Daniel,"Mon1,2,Wed2",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1414-05-00   ,3,FUNDAMENTAL ENGLISH ,,,,,Oh Jin Sook,"Mon3,4/Wed4",Realtime online lecture/IVHA403,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1414-06-00   ,3,FUNDAMENTAL ENGLISH ,,,,,Oh Jin Sook,"Mon5,6/Wed6",Realtime online lecture/IVHA203,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1415-01-00   ,3,ENGLISH FOR DENTISTRY ,,,,,Hark Daniel,"Mon5,6,Wed6",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②⑩⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1415-02-00   ,3,ENGLISH FOR DENTISTRY ,,,,,Jeens Robert,"Mon5,6,Wed6",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②⑩⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1415-03-00   ,3,ENGLISH FOR DENTISTRY ,,,,,Ahn Jeong-Eun,"Mon5,6,Wed6",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②⑩⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1415-04-00   ,3,ENGLISH FOR DENTISTRY ,,,,,Hark Daniel,"Mon7,8,Wed8",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②⑩⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1415-05-00   ,3,ENGLISH FOR DENTISTRY ,,,,,Ahn Jeong-Eun,"Mon7,8,Wed8",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②⑩⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1416-04-00   ,3,LEARNING ENGLISH THROUGH CULTURE ,,,,,Bourne Lancelot,"Mon1,2/Wed2",Realtime online lecture/IVHA406,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1416-05-00   ,3,LEARNING ENGLISH THROUGH CULTURE ,,,,,MacLellan Debra,"Tue4/Thu5,6",IVHA406/Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1416-06-00   ,3,LEARNING ENGLISH THROUGH CULTURE ,,,,,Rasmussen Brian,"Tue8,9/Thu7",Realtime online lecture/IVHA306,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1417-04-00   ,3,LEARNING ENGLISH THROUGH READING ,,,,,Joyce Michael,"Mon3,4,Wed4",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1417-05-00   ,3,LEARNING ENGLISH THROUGH READING ,,,,,Kealey Michael J.,"Tue2,3/Thu1",Realtime online lecture/IVHA406,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1418-04-00   ,3,LEARNING ENGLISH THROUGH WRITING ,,,,,Long Michael,"Mon5,6/Wed6",Realtime online lecture/IVHA407,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1418-05-00   ,3,LEARNING ENGLISH THROUGH WRITING ,,,,,Long Michael,"Mon7,8/Wed8",Realtime online lecture/IVHA402,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1418-06-00   ,3,LEARNING ENGLISH THROUGH WRITING ,,,,,Beckett Jeremy Robert Wilson,"Tue5,6,Thu4",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1420-04-00   ,3,SPEECH AND PRESENTATION IN ENGLISH ,,,,,Ahn Jeong-Eun,"Mon1,2,Wed2",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
International Campus(2019~),General Education-Language and Expression,,,,,General Education,,YCF1420-05-00   ,3,SPEECH AND PRESENTATION IN ENGLISH ,,,,,Brooks-English Gregory Winslow,"Tue1/Thu2,3",IVHA306/Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30127"");, ⓒ②④⒝",O
