전공,영역,학수번호,과목명,교수명,이수구분,학년,학점,강의시간/강의실
Major/Minor,Major in International Sports and Leisure,S01220201,"고급스포츠전공영어작문실습(읽기.쓰기)
(Intermediate Sports English Conversation Practices (Listening & Speaking))",Eoin Joseph Trolan,전공,2,2,"월 3 4 (2303-2)
(Mon 3 4 (2303-2))"
Major/Minor,Major in International Sports and Leisure,S01127301,"구기스포츠실습4
(Ball Sports Practice 4)","김남수
(Nam-Su Kim)",전공,2,1,"목 5 6 (1511)
(Thu 5 6 (1511))"
Major/Minor,Major in International Sports and Leisure,S01116101,"국제스포츠산업론
(Introduction to International Sport Industry)","이예훈
(Lee, Ye Hoon)",전공,2,3,"월 4 5 6 (1511)
(Mon 4 5 6 (1511))"
Major/Minor,Major in International Sports and Leisure,S01217101,"글로벌스포츠이벤트시설현장실습
(Global Sport Event Facility Field Practice)","김남수
(Nam-Su Kim)",전공,2,2,"화 11 12 (1511)
(Tue 11 12 (1511))"
Major/Minor,Major in International Sports and Leisure,S01204101,"레저스포츠실기11
(Leisure Sports Practice 11)","김남수
(Nam-Su Kim)",전공,2,1,"목 7 8 (2303-2)
(Thu 7 8 (2303-2))"
Major/Minor,Major in International Sports and Leisure,S01305401,"스포츠PR&Sponsorship(캡스톤디자인)
(Sport PR & Sponsorship(Capstone Design))","이승필
(Lee Seung Pil)",전공,2,3,"수 1 2 3 (2303)
(Wed 1 2 3 (2303))"
Major/Minor,Major in International Sports and Leisure,S01308101,"스포츠법
(Sport Law)","박지훈
(Park Ji Hoon)",전공,2,3,"월 1 2 3 (2303)
(Mon 1 2 3 (2303))"
Major/Minor,Major in International Sports and Leisure,S01222301,"스포츠비즈니스영어프리젠테이션실습
(Practice for Sports Business English Presentation)",Eoin Joseph Trolan,전공,2,2,"화 5 6 (1511)
(Tue 5 6 (1511))"
Major/Minor,Major in International Sports and Leisure,S01306201,"스포츠소비자행동론
(Consumer Behavior in Sport)",Eoin Joseph Trolan,전공,2,2,"수 5 6 (1511)
(Wed 5 6 (1511))"
Major/Minor,Major in International Sports and Leisure,S01211301,"스포츠재무관리론
(Sport Finance Management)","이예훈
(Lee, Ye Hoon)",전공,2,3,"수 7 8 9 (1511)
(Wed 7 8 9 (1511))"
Major/Minor,Major in International Sports and Leisure,S01312801,"글로벌스포츠이벤트와시설관리
(Global Sport Event and Facility Management)","박성희
(PARK, SEONG-HEE)",전공,3,3,"월 7 8 9 (1511)
(Mon 7 8 9 (1511))"
Major/Minor,Major in International Sports and Leisure,S01131201,"글로벌스포츠투어리즘실습
(Global Sport Tourism Practice)","이승필
(Lee Seung Pil)",전공,3,2,"수 11 12 (2303)
(Wed 11 12 (2303))"
Major/Minor,Major in International Sports and Leisure,S01320101,"레저스포츠실기13
(Leisure Sports Practice 13)","이승필
(Lee Seung Pil)",전공,3,1,"목 7 8 (2214)
(Thu 7 8 (2214))"
Major/Minor,Major in International Sports and Leisure,S01310201,"스포츠경영사례분석(캡스톤디자인)
(Case Studies in Sport Management(Capstone Design))","김남수
(Nam-Su Kim)",전공,3,3,"목 1 2 3 (1511)
(Thu 1 2 3 (1511))"
Major/Minor,Major in International Sports and Leisure,S01215301,"스포츠커뮤니케이션이론및실습(캡스톤디자인)
(Sport Communication and Practice(Capstone Design))","박성희
(PARK, SEONG-HEE)",전공,3,3,"월 1 2 3 (1511)
(Mon 1 2 3 (1511))"
Major/Minor,Major in International Sports and Leisure,S01405101,"국제스포츠정책및기구론
(International Sport Policy & Organization)",Eoin Joseph Trolan,전공,4,2,"수 1 2 (1511)
(Wed 1 2 (1511))"
Major/Minor,Major in International Sports and Leisure,S01412101,"레저스포츠실기15
(Leisure Sports Practice 15)",Eoin Joseph Trolan,전공,4,1,"목 7 8 (1511)
(Thu 7 8 (1511))"
Major/Minor,Major in International Sports and Leisure,S01408201,"스포츠경영인턴십2
(Sport Management Internship 2)","박성희
(PARK, SEONG-HEE)",전공,4,2,"월 11 12 (1511)
(Mon 11 12 (1511))"
Major/Minor,Major in International Sports and Leisure,S01328201,"스포츠마케팅리서치
(Sport Marketing Research)","이승필
(Lee Seung Pil)",전공,4,3,"수 7 8 9 (2303)
(Wed 7 8 9 (2303))"
Major/Minor,Department of Greek Studies and Bulgarian Studies,N08130101,"고전그리스와그리스학입문
(Introduction of Greek Studies for Classical Greece)","최자영
(-)",전공,1,2,"월 5 6 (0506)
(Mon 5 6 (0506))"
Major/Minor,Department of Greek Studies and Bulgarian Studies,N08132101,"그리스언어와문화콘텐츠2
(Greek language and Cultural Contents 2)","김혜진
(Kim, Hye Jin)",전공,1,2,"목 5 6 (4404)
(Thu 5 6 (4404))"
Major/Minor,Department of Greek Studies and Bulgarian Studies,N08106101,"초급그리스어강독(2)
(Greek Reading for Beginners (2))",Aristotelis Zografos,전공,1,2,"화 1 2 (1501)
(Tue 1 2 (1501))"
Major/Minor,Department of Greek Studies and Bulgarian Studies,N08108101,"초급그리스어문법(2)
(Elementary Course of Greek Grammar (2))",Aristotelis Zografos,전공,1,2,"화 3 4 (1501)
(Tue 3 4 (1501))"
Major/Minor,Department of Greek Studies and Bulgarian Studies,N08104301,"초급그리스어회화(2)
(Greek Conversation for Beginners (2))",Aristotelis Zografos,전공,1,3,"목 1 2 3 (1501)
(Thu 1 2 3 (1501))"
Major/Minor,Department of Greek Studies and Bulgarian Studies,N08112401,"초급불가리아어(2)
(Basic Bulgarian (2))","채유정
(Yoojung Chae)",전공,1,3,"목 1 2 3 (0412)
(Thu 1 2 3 (0412))"
Major/Minor,Department of Greek Studies and Bulgarian Studies,N08110201,"초급불가리아어회화(2)
(Bulgarian Conversation for Beginners (2))",Lyudmila Atanasova,전공,1,3,"화 5 6 (1501) 목 4 (2306)
(Tue 5 6 (1501) Thu 4 (2306))"
Major/Minor,Department of Greek Studies and Bulgarian Studies,N08118301,"현대불가리아문화론
(Modern Bulgarian Culture)","최조현
(Cho Hyun, Choi)",전공,1,2,"화 3 4 (0410)
(Tue 3 4 (0410))"
Major/Minor,Department of Greek Studies and Bulgarian Studies,N08229201,"그리스와지중해세계유산
(World Heritage Sites in Greece and Mediterranean Area)","김혜진
(Kim, Hye Jin)",전공,2,2,"월 1 2 (4404)
(Mon 1 2 (4404))"
Major/Minor,Department of Greek Studies and Bulgarian Studies,N08237101,"동유럽과한류연구
(Eastern Europe and Korean waves)",Spas Angelov Rangelov,전공,2,2,"월 1 2 (1501)
(Mon 1 2 (1501))"
Major/Minor,Department of Greek Studies and Bulgarian Studies,N08204201,"중급그리스어문법과강독(2)
(Intermediate Course of Greek Grammar and Reading (2))","김혜진
(Kim, Hye Jin)",전공,2,3,"수 7 8 9 (4404)
(Wed 7 8 9 (4404))"
Major/Minor,Department of Greek Studies and Bulgarian Studies,N08210301,"중급그리스어작문과회화(2)
(Intermediate Course of Greek Composition and Conversation (2))","TZIOTISAMALIA
(TZIOTIS AMALIA)",전공,2,3,"수 1 2 3 (0310)
(Wed 1 2 3 (0310))"
Major/Minor,Department of Greek Studies and Bulgarian Studies,N08212201,"중급불가리아어(2)
(Intermediate Bulgarian (2))","채유정
(Yoojung Chae)",전공,2,3,"수 1 2 3 (1501)
(Wed 1 2 3 (1501))"
Major/Minor,Department of Greek Studies and Bulgarian Studies,N08220201,"중급불가리아어회화(2)
(Intermediate Bulgarian Conversation (2))",Lyudmila Atanasova,전공,2,3,"월 3 4 수 4 (1501)
(Mon 3 4 Wed 4 (1501))"
Major/Minor,Department of Greek Studies and Bulgarian Studies,N08235101,"흑해와카스피해문화지리연구
(Culture study on Black Sea and Caspian Sea)",Spas Angelov Rangelov,전공,2,2,"수 5 6 (1501)
(Wed 5 6 (1501))"
Major/Minor,Department of Greek Studies and Bulgarian Studies,N08332201,"FLEX불가리아어(2)
(FLEX Bulgarian (2))",Lyudmila Atanasova,전공,3,3,"화 1 2 3 (0511)
(Tue 1 2 3 (0511))"
Major/Minor,Department of Greek Studies and Bulgarian Studies,N08340501,"그리스문화콘텐츠기획
(Designing Cultural Contents of Greece)","윤희두
(윤희두(YUN HEEDOO))",전공,3,2,"화 3 4 (2514)
(Tue 3 4 (2514))"
Major/Minor,Department of Greek Studies and Bulgarian Studies,N08225201,"그리스신화와고대종교
(Greek Mythology and Ancient Religion)","최자영
(-)",전공,3,2,"월 7 8 (0506)
(Mon 7 8 (0506))"
Major/Minor,Department of Greek Studies and Bulgarian Studies,N08344101,"그리스와EU지역문화번역
(Translation of Greek and EU Culture )","김혜진
(Kim, Hye Jin)",전공,3,2,"월 3 4 (4404)
(Mon 3 4 (4404))"
Major/Minor,Department of Greek Studies and Bulgarian Studies,N08430201,"그리스현대사회문화사
(Social and Cultural History of Modern Greece)","윤희두
(윤희두(YUN HEEDOO))",전공,3,2,"화 5 6 (2514)
(Tue 5 6 (2514))"
Major/Minor,Department of Greek Studies and Bulgarian Studies,N08345101,"발칸다문화문명론
(Multi-cultural Civilization in Balkan Peninsula)","채유정
(Yoojung Chae)",전공,3,2,"목 5 6 (0412)
(Thu 5 6 (0412))"
Major/Minor,Department of Greek Studies and Bulgarian Studies,N08445101,"불가리아영화와드라마
(Bulgarian Cinema and Drama)",Lyudmila Atanasova,전공,3,2,"월 5 6 (1501)
(Mon 5 6 (1501))"
Major/Minor,Department of Greek Studies and Bulgarian Studies,N08308301,"비즈니스와사회생활을위한그리스어실습2
(Greek for Business and Social Life 2)",Aristotelis Zografos,전공,3,2,"화 7 8 (1501)
(Tue 7 8 (1501))"
Major/Minor,Department of Greek Studies and Bulgarian Studies,N08358101,"조지아사회문화연구
(Society and Culture of Georgia)",BEREJIANI OTAR,전공,3,2,"화 5 6 (0513)
(Tue 5 6 (0513))"
Major/Minor,Department of Greek Studies and Bulgarian Studies,N08302201,"한국어-그리스어통번역연습2
(Korean-Greek Translation and Interpretation 2)",Aristotelis Zografos,전공,3,3,"목 4 5 6 (1501)
(Thu 4 5 6 (1501))"
Major/Minor,Department of Greek Studies and Bulgarian Studies,N08402201,"FLEX그리스어2
(FLEX Greek 2)","김혜진
(Kim, Hye Jin)",전공,4,3,"수 1 2 3 (4404)
(Wed 1 2 3 (4404))"
Major/Minor,Department of Greek Studies and Bulgarian Studies,N08444101,"동유럽지역종교와민족연구
(Religion and Nations in Eastern Europe)",Spas Angelov Rangelov,전공,4,2,"월 3 4 (1312)
(Mon 3 4 (1312))"
Major/Minor,Department of Greek Studies and Bulgarian Studies,N08428201,"불가리아무역실습(종합설계)(2)
(Practice of International Trade of Bulgaria (2))","채유정
(Yoojung Chae)",전공,4,2,"금 5 6 (4404)
(Fri 5 6 (4404))"
Major/Minor,Department of Greek Studies and Bulgarian Studies,N08420201,"불가리아문학명장면
(Famous Works of Bulgarian Literature)",Lyudmila Atanasova,전공,4,2,"수 1 2 (0511)
(Wed 1 2 (0511))"
Major/Minor,Department of Greek Studies and Bulgarian Studies,N08443101,"불가리아와러시아
(Bulgaria and Russia)",Spas Angelov Rangelov,전공,4,2,"수 3 4 (1509-1)
(Wed 3 4 (1509-1))"
Major/Minor,Studies of South African Languages and Cultures,O10251101,"남부아프리카개론
(Introduction to Southern African Studies)","Ghebru Bethel Gherima
(Ghebru Bethel)",전공,1,2,"수 1 2 (2311)
(Wed 1 2 (2311))"
Major/Minor,Studies of South African Languages and Cultures,O10247101,"초급줄루어회화1
(Elementary isiZulu Conversation 1)","장용규
(Yong Kyu Chang)",전공,1,2,"화 3 4 (1306)
(Tue 3 4 (1306))"
Major/Minor,Studies of South African Languages and Cultures,O14213101,"남부아프리카의해외직접투자
(Foreign Direct Investment in Southern Africa)",Ben Katoka,전공,2,2,"목 1 2 (2402-1)
(Thu 1 2 (2402-1))"
Major/Minor,Studies of South African Languages and Cultures,O14202101,"남부아프리카작가론
(Reading South African Writers)","윤서영
(Yun, Seo-young)",전공,2,2,"수 7 8 (2515)
(Wed 7 8 (2515))"
Major/Minor,Studies of South African Languages and Cultures,O14204201,"남아프리카정치2
(Politics in Southern Africa 2)","황규득
(Hwang, Kyu Deug)",전공,2,2,"목 5 6 (1409-1)
(Thu 5 6 (1409-1))"
Major/Minor,Studies of South African Languages and Cultures,O14212101,"아프리카분쟁연구
(Research on Conflict in Africa)","황규득
(Hwang, Kyu Deug)",전공,2,2,"화 5 6 (1310)
(Tue 5 6 (1310))"
Major/Minor,Studies of South African Languages and Cultures,O14313201,"남부아프리카경제발전론
(Economic Development in Southern Africa)",Ben Katoka,전공,3,2,"수 5 6 (2402-1)
(Wed 5 6 (2402-1))"
Major/Minor,Studies of South African Languages and Cultures,O14307201,"남아프리카국제관계2
(Southern Africa and International Relations 2)","황규득
(Hwang, Kyu Deug)",전공,3,2,"월 5 6 (1306)
(Mon 5 6 (1306))"
Major/Minor,Studies of South African Languages and Cultures,O14309101,"아프리카와NGOs
(Africa and NGOs)",Ben Katoka,전공,3,2,"월 3 4 (2402-1)
(Mon 3 4 (2402-1))"
Major/Minor,Studies of South African Languages and Cultures,O14318101,"아프리카와아시아의경제:성과와관계
(Africa and Asian Economies: Performance and Relations)",Ben Katoka,전공,3,2,"목 7 8 (2402-1)
(Thu 7 8 (2402-1))"
Major/Minor,Studies of South African Languages and Cultures,O14316101,"아프리카정치경제세미나1
(Seminar on African Political Economy 1)","Ghebru Bethel Gherima
(Ghebru Bethel)",전공,3,2,"화 7 8 (2311)
(Tue 7 8 (2311))"
Major/Minor,Studies of South African Languages and Cultures,O14405101,"남아프리카지역세미나
(Seminar for Southern Africa)","장용규
(Yong Kyu Chang)",전공,4,2,"금 1 2 (1306)
(Fri 1 2 (1306))"
Major/Minor,Department of German Interpretation and Translation,A03132501,"독일어연습2
(Practice in German 2)",Holger Preut,전공,1,6,"화 1 2 수 1 2 목 1 2 (0502)
(Tue 1 2 Wed 1 2 Thu 1 2 (0502))"
Major/Minor,Department of German Interpretation and Translation,A03132502,"독일어연습2
(Practice in German 2)",Benjamin Neuss,전공,1,6,"화 1 2 수 1 2 목 1 2 (0503)
(Tue 1 2 Wed 1 2 Thu 1 2 (0503))"
Major/Minor,Department of German Interpretation and Translation,A03132503,"독일어연습2
(Practice in German 2)",Heiko Ital,전공,1,6,"화 7 8 수 1 2 목 1 2 (0505)
(Tue 7 8 Wed 1 2 Thu 1 2 (0505))"
Major/Minor,Department of German Interpretation and Translation,A03132504,"독일어연습2
(Practice in German 2)","Frieder Stappenbeck
(Frieder Harry Stappenbeck)",전공,1,6,"월 3 4 화 1 2 목 1 2 (0504)
(Mon 3 4 Tue 1 2 Thu 1 2 (0504))"
Major/Minor,Department of German Interpretation and Translation,A03142401,"문법과텍스트이해2
(German Grammatic and Text-Comprehension 2)","김백기
(Kim, Paig-Ki)",전공,1,3,"화 3 4 수 5 (1309)
(Tue 3 4 Wed 5 (1309))"
Major/Minor,Department of German Interpretation and Translation,A03142402,"문법과텍스트이해2
(German Grammatic and Text-Comprehension 2)","김백기
(Kim, Paig-Ki)",전공,1,3,"화 5 수 3 4 (1309)
(Tue 5 Wed 3 4 (1309))"
Major/Minor,Department of German Interpretation and Translation,A03142403,"문법과텍스트이해2
(German Grammatic and Text-Comprehension 2)","박영구
(Park, Young-Goo)",전공,1,3,"화 5 목 3 4 (1409)
(Tue 5 Thu 3 4 (1409))"
Major/Minor,Department of German Interpretation and Translation,A03142404,"문법과텍스트이해2
(German Grammatic and Text-Comprehension 2)","함희정
(Hee Jeong Ham)",전공,1,3,"화 3 4 목 4 (0306)
(Tue 3 4 Thu 4 (0306))"
Major/Minor,Department of German Interpretation and Translation,A03134101,"전공교양세미나2
(Seminar in German Studies 2)","최성욱
(choi sung uk)",전공,1,2,"화 3 4 (1409-1)
(Tue 3 4 (1409-1))"
Major/Minor,Department of German Interpretation and Translation,A03134102,"전공교양세미나2
(Seminar in German Studies 2)","정현경
(Jeong, Hyunkyung)",전공,1,2,"월 5 6 (0305)
(Mon 5 6 (0305))"
Major/Minor,Department of German Interpretation and Translation,A03134103,"전공교양세미나2
(Seminar in German Studies 2)","임병희
(RIM BYUNG HEE)",전공,1,2,"수 5 6 (1409-1)
(Wed 5 6 (1409-1))"
Major/Minor,Department of German Interpretation and Translation,A03134104,"전공교양세미나2
(Seminar in German Studies 2)","권영우
(Kwon, Young Woo)",전공,1,2,"목 3 4 (4404)
(Thu 3 4 (4404))"
Major/Minor,Department of German Interpretation and Translation,N03208301,"독일어독해연습2
(German Reading Practice 2)","김창준
(Kim Tschang-Zun)",전공,2,3,"화 3 목 3 4 (1312)
(Tue 3 Thu 3 4 (1312))"
Major/Minor,Department of German Interpretation and Translation,N03208302,"독일어독해연습2
(German Reading Practice 2)","김기영
(Kim, Ki-Young)",전공,2,3,"화 2 목 3 4 (2310)
(Tue 2 Thu 3 4 (2310))"
Major/Minor,Department of German Interpretation and Translation,N03208303,"독일어독해연습2
(German Reading Practice 2)","제여매
(Je, Yeomae)",전공,2,3,"월 5 목 3 4 (1409-1)
(Mon 5 Thu 3 4 (1409-1))"
Major/Minor,Department of German Interpretation and Translation,A03136401,"독일어연습4
(Practice in German 4)",Holger Preut,전공,2,6,"화 5 6 수 5 6 목 5 6 (0502)
(Tue 5 6 Wed 5 6 Thu 5 6 (0502))"
Major/Minor,Department of German Interpretation and Translation,A03136402,"독일어연습4
(Practice in German 4)",Benjamin Neuss,전공,2,6,"화 5 6 수 5 6 목 5 6 (0503)
(Tue 5 6 Wed 5 6 Thu 5 6 (0503))"
Major/Minor,Department of German Interpretation and Translation,A03136403,"독일어연습4
(Practice in German 4)",Heiko Ital,전공,2,6,"화 5 6 수 3 4 목 5 6 (0505)
(Tue 5 6 Wed 3 4 Thu 5 6 (0505))"
Major/Minor,Department of German Interpretation and Translation,A03136404,"독일어연습4
(Practice in German 4)","Frieder Stappenbeck
(Frieder Harry Stappenbeck)",전공,2,6,"월 5 6 화 5 6 목 5 6 (0504)
(Mon 5 6 Tue 5 6 Thu 5 6 (0504))"
Major/Minor,Department of German Interpretation and Translation,A03140401,"독일어읽기2
(Readings in German 2)","김백기
(Kim, Paig-Ki)",전공,2,3,"월 3 4 수 6 (1309)
(Mon 3 4 Wed 6 (1309))"
Major/Minor,Department of German Interpretation and Translation,A03140402,"독일어읽기2
(Readings in German 2)","최성욱
(choi sung uk)",전공,2,3,"월 3 4 (1409) 화 2 (1409-1)
(Mon 3 4 (1409) Tue 2 (1409-1))"
Major/Minor,Department of German Interpretation and Translation,A03140403,"독일어읽기2
(Readings in German 2)","임병희
(RIM BYUNG HEE)",전공,2,3,"월 3 4 수 3 (1409-1)
(Mon 3 4 Wed 3 (1409-1))"
Major/Minor,Department of German Interpretation and Translation,A03140404,"독일어읽기2
(Readings in German 2)","박세미
(Park, Se-Mi)",전공,2,3,"월 2 3 4 (0306)
(Mon 2 3 4 (0306))"
Major/Minor,Department of German Interpretation and Translation,A03138101,"전공교양세미나4
(Seminar in German Studies 4)","김창준
(Kim Tschang-Zun)",전공,2,2,"목 1 2 (1312)
(Thu 1 2 (1312))"
Major/Minor,Department of German Interpretation and Translation,A03138102,"전공교양세미나4
(Seminar in German Studies 4)","박상원
(Sangwon Park)",전공,2,2,"목 7 8 (5214)
(Thu 7 8 (5214))"
Major/Minor,Department of German Interpretation and Translation,A03138103,"전공교양세미나4
(Seminar in German Studies 4)","제여매
(Je, Yeomae)",전공,2,2,"월 7 8 (1409-1)
(Mon 7 8 (1409-1))"
Major/Minor,Department of German Interpretation and Translation,A03138104,"전공교양세미나4
(Seminar in German Studies 4)","박영구
(Park, Young-Goo)",전공,2,2,"화 3 4 (1409)
(Tue 3 4 (1409))"
Major/Minor,Department of German Interpretation and Translation,N03328101,"독일문학의이해B
(Understanding German Literature B)","최성욱
(choi sung uk)",전공,3,2,"월 5 6 (1409)
(Mon 5 6 (1409))"
Major/Minor,Department of German Interpretation and Translation,N03320101,"독일문화사2
(German Culture History 2)","김창준
(Kim Tschang-Zun)",전공,3,2,"화 1 2 (1312)
(Tue 1 2 (1312))"
