전공,영역,학수번호,과목명,교수명,이수구분,학년,학점,강의시간/강의실
Major/Minor,Department of English Linguistics & Language Technology,A01303203,Debating in English (2),"Max Watson
(Douglas Maxwell Watson)",이중(부)전공,4,2,"월 9 10 (-)
(Mon 9 10 (-))"
Major/Minor,Department of English Linguistics & Language Technology,A01307203,Journalism Reading and Writing (2),"Max Watson
(Douglas Maxwell Watson)",이중(부)전공,4,2,"목 5 6 (-)
(Thu 5 6 (-))"
Major/Minor,Department of English Linguistics & Language Technology,A01307204,Journalism Reading and Writing (2),"Garrett Dehond
(Garrett DeHond)",이중(부)전공,4,2,"월 5 6 (-)
(Mon 5 6 (-))"
Major/Minor,Department of English Linguistics & Language Technology,A01353902,"영어음운론
(English Phonology)","홍성훈
(Hong, Sung-Hoon)",이중(부)전공,4,3,"화 4 5 6 (-)
(Tue 4 5 6 (-))"
Major/Minor,Department of English Linguistics & Language Technology,A01304803,"영어의미론
(English Semantics)","박경선
(Park, Kyung-Sun)",이중(부)전공,4,3,"화 7 8 9 (-)
(Tue 7 8 9 (-))"
Major/Minor,Department of English Linguistics & Language Technology,A01304804,"영어의미론
(English Semantics)","박정운
(Jeong-Woon Park)",이중(부)전공,4,3,"목 7 8 9 (-)
(Thu 7 8 9 (-))"
Major/Minor,EU Major,A22029101,"유럽연합의법체계
(Legal Systems of the European Union)","최요섭
(Yo Sop Choi)",이중(제2),2,2,"목 5 6 (-)
(Thu 5 6 (-))"
Major/Minor,EU Major,A22204201,"유럽학개론
(Introduction to European Studies)","온대원
(Ohn, Daewon)",이중(제2),2,2,"수 3 4 (-)
(Wed 3 4 (-))"
Major/Minor,EU Major,A22039101,"유럽연합과중동부유럽의국제관계
(The European Union and the Central/Eastern Europe Countries’ International Relationship)","김철민
(Kim, Chul-Min)",이중(제2),3,2,"수 5 6 (-)
(Wed 5 6 (-))"
Major/Minor,EU Major,A02236201,"유럽연합의내무사법협력
(The Justice and Home Affairs of the European Union)","송병준
(-)",이중(제2),3,2,"화 5 6 (-)
(Tue 5 6 (-))"
Major/Minor,EU Major,A22020101,"유럽연합의통상정책과국제무역
(European Common Commercial Policy and International Trade)","김봉철
(Bongchul Kim)",이중(제2),3,2,"월 5 6 (-)
(Mon 5 6 (-))"
Major/Minor,FATI,A02521101,"고급프랑스어글쓰기(2)
(Advanced French Writing (2))",Catherine Rapin,전공,3,2,"금 7 8 (-)
(Fri 7 8 (-))"
Major/Minor,FATI,A02520101,"고급프랑스어텍스트강독(2)
(Exploring Advanced French Texts (2))","노희진
(RO HEE-JIN)",전공,3,2,"수 3 4 (-)
(Wed 3 4 (-))"
Major/Minor,FATI,A02390401,"고급프랑스어회화(2)
(Advanced French Conversation (2))",Sabine de COSTA,전공,3,2,"월 3 4 (-)
(Mon 3 4 (-))"
Major/Minor,FATI,A02399201,"프랑스문학번역실습
(Exercises in Translation of French Literary Text)","유기환
(YU Ki-Hwan)",전공,3,2,"월 7 8 (-)
(Mon 7 8 (-))"
Major/Minor,FATI,A02522101,"한불비교문체론
(Comparative Stylistics of Korean and French)","오세영
(OH Seyoung)",전공,3,2,"금 1 2 (-)
(Fri 1 2 (-))"
Major/Minor,FATI,A02485301,"프랑스어통역실습
(Practice in Interpretation: French into Korean and Korean into French)","신나정
(SHIN Najung)",전공,4,2,"월 1 2 (-)
(Mon 1 2 (-))"
Major/Minor,FATI,A02523101,"한불번역캡스톤디자인
(Capstone Project in French↔Korean Translation)","최수연
(Choi Sou-yon)",전공,4,2,"목 3 4 (-)
(Thu 3 4 (-))"
Major/Minor,Division of Korean as a Foreign Language,H01111201,"미디어한국어청취
(Listening Korean Media)","김연실
(Kim Yeonsil)",전공,1,3,"수 1 2 3 (-)
(Wed 1 2 3 (-))"
Major/Minor,Division of Korean as a Foreign Language,H01111202,"미디어한국어청취
(Listening Korean Media)","서효원
(SEO HYO WON)",전공,1,3,"목 1 2 3 (-)
(Thu 1 2 3 (-))"
Major/Minor,Division of Korean as a Foreign Language,H01106201,"한국어교육입문
(Introduction to Korean Education as a Foreign Language)","김은정
(KIM EUN JOUNG)",전공,1,3,"월 4 5 6 (-)
(Mon 4 5 6 (-))"
Major/Minor,Division of Korean as a Foreign Language,H01110301,"한국어독해연습
(Korean Reading Practice)","조수진
(CHO SUJIN)",전공,1,3,"금 7 8 9 (-)
(Fri 7 8 9 (-))"
Major/Minor,Division of Korean as a Foreign Language,H01110302,"한국어독해연습
(Korean Reading Practice)","박은정
(Park, Eunjung)",전공,1,3,"월 1 2 3 (-)
(Mon 1 2 3 (-))"
Major/Minor,Division of Korean as a Foreign Language,H01105201,"한국어문법기초
(Korean Grammar)","박은정
(park eunjung)",전공,1,3,"화 7 8 9 (-)
(Tue 7 8 9 (-))"
Major/Minor,Division of Korean as a Foreign Language,H01102201,"한국어발음이해
(Understanding on Korean Pronunciation)","장혜선
(JANG HYE SUN)",전공,1,3,"수 1 2 3 (-)
(Wed 1 2 3 (-))"
Major/Minor,Division of Korean as a Foreign Language,H01103301,"한국어번역글쓰기I
(Writing Practice for Korean translation I)","김민영
(Kim, Min Young)",전공,1,3,"월 7 8 9 (-)
(Mon 7 8 9 (-))"
Major/Minor,Division of Korean as a Foreign Language,H01103302,"한국어번역글쓰기I
(Writing Practice for Korean translation I)","이가원
(Lee, Kawon)",전공,1,3,"수 4 5 6 (-)
(Wed 4 5 6 (-))"
Major/Minor,Division of Korean as a Foreign Language,H01104201,"한국어번역글쓰기II
(Writing Practice for Korean translation II)","서경혜
(Seo, Geong-hei)",전공,1,3,"목 1 2 3 (-)
(Thu 1 2 3 (-))"
Major/Minor,Division of Korean as a Foreign Language,H01104202,"한국어번역글쓰기II
(Writing Practice for Korean translation II)","심선향
(Sim, SunHyang)",전공,1,3,"금 1 2 3 (-)
(Fri 1 2 3 (-))"
Major/Minor,Division of Korean as a Foreign Language,H01108301,"한국어작문연습
(Korean Writing Practice)","김연실
(Kim Yeonsil)",전공,1,3,"수 7 8 9 (-)
(Wed 7 8 9 (-))"
Major/Minor,Division of Korean as a Foreign Language,H01108302,"한국어작문연습
(Korean Writing Practice)","서효원
(SEO HYO WON)",전공,1,3,"화 1 2 3 (-)
(Tue 1 2 3 (-))"
Major/Minor,Division of Korean as a Foreign Language,H01107201,"한국어통번역입문
(Introduction to Korean Translation and Interpretation)",LI SHIZHE,전공,1,3,"목 4 5 6 (-)
(Thu 4 5 6 (-))"
Major/Minor,Division of Korean as a Foreign Language,H01101201,"한국어학개론
(Introduction to Korean as a Second Language)","김민영
(Kim, Min Young)",전공,1,3,"금 7 8 9 (-)
(Fri 7 8 9 (-))"
Major/Minor,Division of Korean as a Foreign Language,H01109301,"한국어회화연습
(Korean Conversaton Practice)","김진후
(KIM JINHOO)",전공,1,3,"목 7 8 9 (-)
(Thu 7 8 9 (-))"
Major/Minor,Division of Korean as a Foreign Language,H01109302,"한국어회화연습
(Korean Conversaton Practice)",(-),전공,1,3,"금 1 2 3 (-)
(Fri 1 2 3 (-))"
Major/Minor,Language & Diplomacy,C01180101,"경제학II
(Economics II)","김경곤
(Kyoung-Gon Kim)",전공,2,2,"금 7 8 (-)
(Fri 7 8 (-))"
Major/Minor,Language & Diplomacy,C01192201,"국제관계세미나
(Seminar in International Relations)","김영완
(Kim, Youngwan)",전공,2,2,"목 3 4 (-)
(Thu 3 4 (-))"
Major/Minor,Language & Diplomacy,C01309501,"국제기구
(International Organizations)","김영완
(Kim, Youngwan)",전공,2,2,"수 3 4 (-)
(Wed 3 4 (-))"
Major/Minor,Language & Diplomacy,C01181101,"국제법II
(International Law II)","김영원
(Kim, Young Won)",전공,2,2,"금 3 4 (-)
(Fri 3 4 (-))"
Major/Minor,Language & Diplomacy,C01187101,"국제조약실무
(Practices for International Treaty )","임한택
(Im, Han Taek)",전공,2,2,"월 5 6 (-)
(Mon 5 6 (-))"
Major/Minor,Language & Diplomacy,C05230201,"사회과학분석II
(Social Science Analysis II)","이치헌
(Lee Chee Heon)",전공,2,3,"월 1 2 3 (-)
(Mon 1 2 3 (-))"
Major/Minor,Language & Diplomacy,C06202101,"외교정책론
(Foreign policy theory)","이기현
(Lee, Ki-Hyun)",전공,2,3,"화 4 5 6 (-)
(Tue 4 5 6 (-))"
Major/Minor,Language & Diplomacy,C01134101,"제2외국어(스페인어)IV
(Foreign Languages for Diplomacy IV)","윤용욱
(Yoon, Yong-wook)",전공,2,2,"목 9 10 (-)
(Thu 9 10 (-))"
Major/Minor,Language & Diplomacy,C01144101,"제2외국어(아랍어)IV
(Foreign Languages for Diplomacy IV)","윤은경
(Yun, Eun Kyeong)",전공,2,2,"화 9 10 (-)
(Tue 9 10 (-))"
Major/Minor,Language & Diplomacy,C01124101,"제2외국어(프랑스어)IV
(Foreign Languages for Diplomacy IV)","이진아(F)
(-)",전공,2,2,"수 7 8 (-)
(Wed 7 8 (-))"
Major/Minor,Language & Diplomacy,C01118101,"한국의공공외교현황과전략특강
(Status and Strategy of Korean Public Diplomacy)","이기현
(Lee, Ki-Hyun)",전공,2,2,"수 7 8 (-)
(Wed 7 8 (-))"
Major/Minor,Language & Diplomacy,C01185101,"국제개발협력
(International Development and Cooperation )","김영완
(Kim, Youngwan)",전공,3,2,"목 7 8 (-)
(Thu 7 8 (-))"
Major/Minor,Language & Diplomacy,C01112101,"국제관계연습II
(Practice on International Relations II)","이상환
(Lee, Sang-Hwan)",전공,3,2,"수 3 4 (-)
(Wed 3 4 (-))"
Major/Minor,Language & Diplomacy,C01111101,"국제법실전II
(Practice on International Law II)",(-),전공,3,2,"화 1 2 (-)
(Tue 1 2 (-))"
Major/Minor,Language & Diplomacy,C01179101,"국제안보세미나
(Seminar on International Security)",Mason Richey,전공,3,2,"화 7 8 (-)
(Tue 7 8 (-))"
Major/Minor,Language & Diplomacy,C01182101,"국제회의실무
(Business Practices for International Convention)","박용규
(Park, Yong Kyu)",전공,3,2,"월 7 8 (-)
(Mon 7 8 (-))"
Major/Minor,Language & Diplomacy,C01136101,"제2외국어(스페인어)VI
(Foreign Languages for Diplomacy VI)","변선희
(Byun Sun Hee)",전공,3,2,"월 9 10 (-)
(Mon 9 10 (-))"
Major/Minor,Language & Diplomacy,C01146101,"제2외국어(아랍어)VI
(Foreign Languages for Diplomacy VI)","김동환
(Kim Dong Hwan)",전공,3,2,"월 5 6 (-)
(Mon 5 6 (-))"
Major/Minor,Language & Diplomacy,C01126101,"제2외국어(프랑스어)VI
(Foreign Languages for Diplomacy VI)","이창훈
(LEE Chang-Hoon)",전공,3,2,"수 5 6 (-)
(Wed 5 6 (-))"
Major/Minor,Language & Diplomacy,C06301101,"중국정치론
(Chiness politics)","이기현
(Lee, Ki-Hyun)",전공,3,2,"목 3 4 (-)
(Thu 3 4 (-))"
Major/Minor,Language & Diplomacy,C05228101,"경제학실전II
(Practice on Economics II)",(-),전공,4,2,"목 9 10 (-)
(Thu 9 10 (-))"
Major/Minor,Language & Diplomacy,C05229101,"동북아근대외교사
(Northeast Asia's modern Diplomatic history)",Er Win Tan,전공,4,2,"화 7 8 (-)
(Tue 7 8 (-))"
Major/Minor,Division of Language & Diplomacy,C01189101,Global Diplomacy & Trade,"김영완
(Kim, Youngwan)",전공,1,2,"수 7 8 (-)
(Wed 7 8 (-))"
Major/Minor,Division of Language & Diplomacy,C01190201,"경제학개론
(Introduction to Economics)","이진영
(JINYOUNG LEE)",전공,1,3,"금 4 5 6 (-)
(Fri 4 5 6 (-))"
Major/Minor,Division of Language & Diplomacy,C01177101,"외교사
(Diplomatic History)","권재범
(Kwon, Jaebeom)",전공,1,2,"목 9 10 (-)
(Thu 9 10 (-))"
Major/Minor,Division of Language & Diplomacy,C01132101,"제2외국어(스페인어)II
(Foreign Languages for Diplomacy II)","김광희
(Kwanghee Kim)",전공,1,2,"화 1 2 (-)
(Tue 1 2 (-))"
Major/Minor,Division of Language & Diplomacy,C01142101,"제2외국어(아랍어)II
(Foreign Languages for Diplomacy II)","문지영(A)
(Mun, Ji-Young)",전공,1,2,"화 5 6 (-)
(Tue 5 6 (-))"
Major/Minor,Division of Language & Diplomacy,C01122101,"제2외국어(프랑스어)II
(Foreign Languages for Diplomacy II)","유기환
(YU Ki-Hwan)",전공,1,2,"목 1 2 (-)
(Thu 1 2 (-))"
Major/Minor,Language & Trade,D03519301,"계량경제학(1)
(Econometrics (1))","임태훈
(Tae-Hoon Lim)",전공,2,3,"수 7 8 9 (-)
(Wed 7 8 9 (-))"
Major/Minor,Language & Trade,D04201201,"국제경제학(2) : 국제금융
(International Economics (2): International Finance)","임태훈
(Tae-Hoon Lim)",전공,2,3,"화 7 8 9 (-)
(Tue 7 8 9 (-))"
Major/Minor,Language & Trade,D03518201,"재무관리
(Corporate Finance)","류시왕
(Ryu, SiWang)",전공,2,3,"월 1 2 3 (-)
(Mon 1 2 3 (-))"
Major/Minor,Language & Trade,D03520301,"제2외국어(4): 중국어
(Chinese (4))","김유미
(Kimyumi)",전공,2,2,"화 1 2 (-)
(Tue 1 2 (-))"
Major/Minor,Language & Trade,D03521201,"국제거래법
(International Business Transaction)","이지수
(Ji Soo Lee)",전공,3,3,"수 4 5 6 (-)
(Wed 4 5 6 (-))"
Major/Minor,Language & Trade,D03522201,"국제금융시장
(Global Financial Market)","김기범
(Ki Bum Kim)",전공,3,3,"수 10 11 12 (-)
(Wed 10 11 12 (-))"
Major/Minor,Language & Trade,D04301201,"제2외국어(6): 중국어
(Chinese (6))","김유미
(Kimyumi)",전공,3,2,"화 3 4 (-)
(Tue 3 4 (-))"
Major/Minor,Language & Trade,D01214301,"지역통합과통상정책
(Regional Integration & Trade Policy)","강유덕
(Kang, Yoo Duk)",전공,3,3,"금 4 5 6 (-)
(Fri 4 5 6 (-))"
Major/Minor,Language & Trade,D04402101,"국제무역과실무
(International trade practices)","조양현
(Yang-Hyeon Jo)",전공,4,3,"목 10 11 12 (-)
(Thu 10 11 12 (-))"
Major/Minor,Language & Trade,D01513201,"신흥시장과투자
(Business in Emerging Markets)","강유덕
(Kang, Yoo Duk)",전공,4,3,"목 7 8 9 (-)
(Thu 7 8 9 (-))"
Major/Minor,Language & Trade,D03517401,"경제학원론(2)
(Principles of Economics (2))","강유덕
(Kang, Yoo Duk)",이중(부)전공,2,3,"수 1 2 3 (-)
(Wed 1 2 3 (-))"
Major/Minor,Division of Language & Trade,D03517301,"경제학원론(2)
(Principles of Economics (2))","임태훈
(Tae-Hoon Lim)",전공,1,3,"월 4 5 6 (-)
(Mon 4 5 6 (-))"
Major/Minor,Division of Language & Trade,D04101201,"국제통상법
(International Trade Law)","이지수
(Ji Soo Lee)",전공,1,3,"금 4 5 6 (-)
(Fri 4 5 6 (-))"
Major/Minor,Division of Language & Trade,D01494401,"제2외국어(2): 중국어
(Chinese (2))","김유미
(Kimyumi)",전공,1,2,"화 5 6 (-)
(Tue 5 6 (-))"
Major/Minor,Division of Language & Trade,D01215201,"회계원리
(Principles of Accounting)","이홍섭
(Lee Hong Sub)",전공,1,3,"월 7 8 9 (-)
(Mon 7 8 9 (-))"
Major/Minor,Business Administration Division,D03103101,"경영통계학
(Business Statistics)","이순희
(Soonhui Lee)",전공,1,3,"화 4 5 6 (-)
(Tue 4 5 6 (-))"
Major/Minor,Business Administration Division,D03103102,"경영통계학
(Business Statistics)","Wan Lili
(Wan LiLi)",전공,1,3,"화 1 2 3 (-)
(Tue 1 2 3 (-))"
Major/Minor,Business Administration Division,D03103103,"경영통계학
(Business Statistics)","장석호
(Chang Seok Ho)",전공,1,3,"금 4 5 6 (-)
(Fri 4 5 6 (-))"
Major/Minor,Business Administration Division,D01203301,"경영학원론
(Principles of Business Management)","권석균
(KWUN, Seog Kyeun)",전공,1,3,"화 7 8 9 (-)
(Tue 7 8 9 (-))"
Major/Minor,Business Administration Division,D01203302,"경영학원론
(Principles of Business Management)","이우원
(Woowon Lee)",전공,1,3,"금 4 5 6 (-)
(Fri 4 5 6 (-))"
Major/Minor,Business Administration Division,D01100101,"경제학원론
(Principles of Economics)","Soo Jin Kim
(Soojin Kim)",전공,1,3,"금 1 2 3 (-)
(Fri 1 2 3 (-))"
Major/Minor,Business Administration Division,D01205601,"회계원리
(Principles of Accounting)","고윤성
(YUNSUNG KOH)",전공,1,3,"월 1 2 3 (-)
(Mon 1 2 3 (-))"
Major/Minor,Business Administration Division,D01205602,"회계원리
(Principles of Accounting)","남기석
(Nam Giseok)",전공,1,3,"수 1 2 3 (-)
(Wed 1 2 3 (-))"
Major/Minor,Business Administration Division,D01205603,"회계원리
(Principles of Accounting)","이경윤
(Kyung Yun Lee)",전공,1,3,"목 4 5 6 (-)
(Thu 4 5 6 (-))"
Major/Minor,Business Administration Division,D01205604,"회계원리
(Principles of Accounting)",Chao Zhang,전공,1,3,"월 7 8 9 (-)
(Mon 7 8 9 (-))"
Major/Minor,Business Administration Division,D01205605,"회계원리
(Principles of Accounting)",Chao Zhang,전공,1,3,"금 1 2 3 (-)
(Fri 1 2 3 (-))"
Major/Minor,Business Administration Division,D01205606,"회계원리
(Principles of Accounting)",(-),전공,1,3,"금 4 5 6 (-)
(Fri 4 5 6 (-))"
Major/Minor,Business Administration,P04205201,"경영정보학개론
(Introduction to Management Information System)","김희영
(-)",전공,2,3,"금 1 2 3 (-)
(Fri 1 2 3 (-))"
Major/Minor,Business Administration,P04205202,"경영정보학개론
(Introduction to Management Information System)","정종기
(JongKi Jung)",전공,2,3,"수 4 5 6 (-)
(Wed 4 5 6 (-))"
Major/Minor,Business Administration,P04205205,"경영정보학개론
(Introduction to Management Information System)","조준서
(Cho, June-Suh)",전공,2,3,"목 1 2 3 (-)
(Thu 1 2 3 (-))"
Major/Minor,Business Administration,D03207201,"계량경영학
(Quantitative Methods in Business)","조일흠
(Joh Iel Heum)",전공,2,3,"화 4 5 6 (-)
(Tue 4 5 6 (-))"
Major/Minor,Business Administration,D03504201,"관계와소통의리더십
(Leadership through Relationship and Communication)","양재완
(Jae Wan Yang)",전공,2,3,"화 7 8 9 (-)
(Tue 7 8 9 (-))"
Major/Minor,Business Administration,D01310201,"관리회계
(Management Accounting)","손동현
(Son Dong Hyun)",전공,2,3,"목 4 5 6 (-)
(Thu 4 5 6 (-))"
